nom_emplacement_trouve;CAT_JOUR;TRNC_HORR_60;heure;latitude;longitude;Pourcentage_validations;ligne;mode;exploitant;terval;idf;principale;nb_lignes;lignes_detail
ISSOU-PORCHEVILLE;SAVS;10H-11H;10;48.97929224854445;1.7839734077298488;8.33;TRAIN J;TRAIN;SNCF;0;1;0;1;TRAIN J
ISSOU-PORCHEVILLE;SAVS;12H-13H;12;48.97929224854445;1.7839734077298488;9.28;TRAIN J;TRAIN;SNCF;0;1;0;1;TRAIN J
ISSOU-PORCHEVILLE;SAVS;13H-14H;13;48.97929224854445;1.7839734077298488;10.69;TRAIN J;TRAIN;SNCF;0;1;0;1;TRAIN J
ISSOU-PORCHEVILLE;SAVS;19H-20H;19;48.97929224854445;1.7839734077298488;3.77;TRAIN J;TRAIN;SNCF;0;1;0;1;TRAIN J
ISSOU-PORCHEVILLE;SAVS;20H-21H;20;48.97929224854445;1.7839734077298488;1.57;TRAIN J;TRAIN;SNCF;0;1;0;1;TRAIN J
ISSOU-PORCHEVILLE;SAVS;21H-22H;21;48.97929224854445;1.7839734077298488;0.63;TRAIN J;TRAIN;SNCF;0;1;0;1;TRAIN J
JUZIERS;DIJFP;16H-17H;16;48.9922412812868;1.845134443502388;9.84;TRAIN J;TRAIN;SNCF;0;1;0;1;TRAIN J
JUZIERS;DIJFP;17H-18H;17;48.9922412812868;1.845134443502388;10.46;TRAIN J;TRAIN;SNCF;0;1;0;1;TRAIN J
JUZIERS;DIJFP;5H-6H;5;48.9922412812868;1.845134443502388;1.4;TRAIN J;TRAIN;SNCF;0;1;0;1;TRAIN J
JUZIERS;DIJFP;6H-7H;6;48.9922412812868;1.845134443502388;1.83;TRAIN J;TRAIN;SNCF;0;1;0;1;TRAIN J
JUZIERS;DIJFP;7H-8H;7;48.9922412812868;1.845134443502388;3.27;TRAIN J;TRAIN;SNCF;0;1;0;1;TRAIN J
JUZIERS;JOHV;10H-11H;10;48.9922412812868;1.845134443502388;3.67;TRAIN J;TRAIN;SNCF;0;1;0;1;TRAIN J
JUZIERS;JOHV;22H-23H;22;48.9922412812868;1.845134443502388;0.02;TRAIN J;TRAIN;SNCF;0;1;0;1;TRAIN J
JUZIERS;JOHV;6H-7H;6;48.9922412812868;1.845134443502388;10.79;TRAIN J;TRAIN;SNCF;0;1;0;1;TRAIN J
JUZIERS;JOHV;7H-8H;7;48.9922412812868;1.845134443502388;33.13;TRAIN J;TRAIN;SNCF;0;1;0;1;TRAIN J
JUZIERS;JOHV;8H-9H;8;48.9922412812868;1.845134443502388;17.16;TRAIN J;TRAIN;SNCF;0;1;0;1;TRAIN J
JUZIERS;JOVS;15H-16H;15;48.9922412812868;1.845134443502388;4.39;TRAIN J;TRAIN;SNCF;0;1;0;1;TRAIN J
JUZIERS;JOVS;17H-18H;17;48.9922412812868;1.845134443502388;5.59;TRAIN J;TRAIN;SNCF;0;1;0;1;TRAIN J
JUZIERS;JOVS;6H-7H;6;48.9922412812868;1.845134443502388;9.46;TRAIN J;TRAIN;SNCF;0;1;0;1;TRAIN J
JUZIERS;JOVS;8H-9H;8;48.9922412812868;1.845134443502388;14.39;TRAIN J;TRAIN;SNCF;0;1;0;1;TRAIN J
JUZIERS;JOVS;9H-10H;9;48.9922412812868;1.845134443502388;5.84;TRAIN J;TRAIN;SNCF;0;1;0;1;TRAIN J
JUZIERS;SAHV;13H-14H;13;48.9922412812868;1.845134443502388;7.41;TRAIN J;TRAIN;SNCF;0;1;0;1;TRAIN J
JUZIERS;SAHV;6H-7H;6;48.9922412812868;1.845134443502388;4.51;TRAIN J;TRAIN;SNCF;0;1;0;1;TRAIN J
JUZIERS;SAHV;8H-9H;8;48.9922412812868;1.845134443502388;7.65;TRAIN J;TRAIN;SNCF;0;1;0;1;TRAIN J
LA CELLE-SAINT-CLOUD;DIJFP;18H-19H;18;48.84271995435487;2.138125058777295;5.76;TRAIN L;TRAIN;SNCF;0;1;0;1;TRAIN L
LA CELLE-SAINT-CLOUD;DIJFP;1H-2H;1;48.84271995435487;2.138125058777295;0.01;TRAIN L;TRAIN;SNCF;0;1;0;1;TRAIN L
LA CELLE-SAINT-CLOUD;JOHV;0H-1H;0;48.84271995435487;2.138125058777295;0.03;TRAIN L;TRAIN;SNCF;0;1;0;1;TRAIN L
LA CELLE-SAINT-CLOUD;JOHV;10H-11H;10;48.84271995435487;2.138125058777295;3.94;TRAIN L;TRAIN;SNCF;0;1;0;1;TRAIN L
LA CELLE-SAINT-CLOUD;JOHV;13H-14H;13;48.84271995435487;2.138125058777295;4.29;TRAIN L;TRAIN;SNCF;0;1;0;1;TRAIN L
LA CELLE-SAINT-CLOUD;JOHV;15H-16H;15;48.84271995435487;2.138125058777295;5.07;TRAIN L;TRAIN;SNCF;0;1;0;1;TRAIN L
LA CELLE-SAINT-CLOUD;JOHV;1H-2H;1;48.84271995435487;2.138125058777295;0.0;TRAIN L;TRAIN;SNCF;0;1;0;1;TRAIN L
LA CELLE-SAINT-CLOUD;JOHV;9H-10H;9;48.84271995435487;2.138125058777295;7.15;TRAIN L;TRAIN;SNCF;0;1;0;1;TRAIN L
LA CELLE-SAINT-CLOUD;JOVS;0H-1H;0;48.84271995435487;2.138125058777295;0.01;TRAIN L;TRAIN;SNCF;0;1;0;1;TRAIN L
LA CELLE-SAINT-CLOUD;JOVS;11H-12H;11;48.84271995435487;2.138125058777295;5.42;TRAIN L;TRAIN;SNCF;0;1;0;1;TRAIN L
LA CELLE-SAINT-CLOUD;JOVS;13H-14H;13;48.84271995435487;2.138125058777295;5.3;TRAIN L;TRAIN;SNCF;0;1;0;1;TRAIN L
LA CELLE-SAINT-CLOUD;JOVS;20H-21H;20;48.84271995435487;2.138125058777295;1.66;TRAIN L;TRAIN;SNCF;0;1;0;1;TRAIN L
LA CELLE-SAINT-CLOUD;JOVS;5H-6H;5;48.84271995435487;2.138125058777295;1.51;TRAIN L;TRAIN;SNCF;0;1;0;1;TRAIN L
LA CELLE-SAINT-CLOUD;SAHV;10H-11H;10;48.84271995435487;2.138125058777295;6.86;TRAIN L;TRAIN;SNCF;0;1;0;1;TRAIN L
LA CELLE-SAINT-CLOUD;SAHV;11H-12H;11;48.84271995435487;2.138125058777295;7.96;TRAIN L;TRAIN;SNCF;0;1;0;1;TRAIN L
LA CELLE-SAINT-CLOUD;SAHV;19H-20H;19;48.84271995435487;2.138125058777295;4.75;TRAIN L;TRAIN;SNCF;0;1;0;1;TRAIN L
LA CELLE-SAINT-CLOUD;SAHV;1H-2H;1;48.84271995435487;2.138125058777295;0.03;TRAIN L;TRAIN;SNCF;0;1;0;1;TRAIN L
LA CELLE-SAINT-CLOUD;SAHV;5H-6H;5;48.84271995435487;2.138125058777295;1.1;TRAIN L;TRAIN;SNCF;0;1;0;1;TRAIN L
LA CELLE-SAINT-CLOUD;SAHV;6H-7H;6;48.84271995435487;2.138125058777295;2.21;TRAIN L;TRAIN;SNCF;0;1;0;1;TRAIN L
LA CELLE-SAINT-CLOUD;SAVS;17H-18H;17;48.84271995435487;2.138125058777295;7.8;TRAIN L;TRAIN;SNCF;0;1;0;1;TRAIN L
LA CELLE-SAINT-CLOUD;SAVS;20H-21H;20;48.84271995435487;2.138125058777295;3.14;TRAIN L;TRAIN;SNCF;0;1;0;1;TRAIN L
LA CELLE-SAINT-CLOUD;SAVS;22H-23H;22;48.84271995435487;2.138125058777295;1.01;TRAIN L;TRAIN;SNCF;0;1;0;1;TRAIN L
LA CELLE-SAINT-CLOUD;SAVS;8H-9H;8;48.84271995435487;2.138125058777295;5.56;TRAIN L;TRAIN;SNCF;0;1;0;1;TRAIN L
LA DÉFENSE;DIJFP;0H-1H;0;48.89218707644951;2.237018056395014;0.95;METRO 1 / RER A / RER E / TRAIN L / TRAIN U / TRAM 2;METRO / RER / TRAIN / TRAMWAY;RATP / SNCF;0;1;1;6;METRO 1 / RER A / RER E / TRAIN L / TRAIN U / TRAM 2
LA DÉFENSE;DIJFP;12H-13H;12;48.89218707644951;2.237018056395014;5.39;METRO 1 / RER A / RER E / TRAIN L / TRAIN U / TRAM 2;METRO / RER / TRAIN / TRAMWAY;RATP / SNCF;0;1;1;6;METRO 1 / RER A / RER E / TRAIN L / TRAIN U / TRAM 2
LA DÉFENSE;DIJFP;17H-18H;17;48.89218707644951;2.237018056395014;11.32;METRO 1 / RER A / RER E / TRAIN L / TRAIN U / TRAM 2;METRO / RER / TRAIN / TRAMWAY;RATP / SNCF;0;1;1;6;METRO 1 / RER A / RER E / TRAIN L / TRAIN U / TRAM 2
LA DÉFENSE;DIJFP;20H-21H;20;48.89218707644951;2.237018056395014;6.59;METRO 1 / RER A / RER E / TRAIN L / TRAIN U / TRAM 2;METRO / RER / TRAIN / TRAMWAY;RATP / SNCF;0;1;1;6;METRO 1 / RER A / RER E / TRAIN L / TRAIN U / TRAM 2
LA DÉFENSE;JOHV;10H-11H;10;48.89218707644951;2.237018056395014;2.17;METRO 1 / RER A / RER E / TRAIN L / TRAIN U / TRAM 2;METRO / RER / TRAIN / TRAMWAY;RATP / SNCF;0;1;1;6;METRO 1 / RER A / RER E / TRAIN L / TRAIN U / TRAM 2
LA DÉFENSE;JOHV;16H-17H;16;48.89218707644951;2.237018056395014;7.68;METRO 1 / RER A / RER E / TRAIN L / TRAIN U / TRAM 2;METRO / RER / TRAIN / TRAMWAY;RATP / SNCF;0;1;1;6;METRO 1 / RER A / RER E / TRAIN L / TRAIN U / TRAM 2
LA DÉFENSE;JOHV;18H-19H;18;48.89218707644951;2.237018056395014;17.95;METRO 1 / RER A / RER E / TRAIN L / TRAIN U / TRAM 2;METRO / RER / TRAIN / TRAMWAY;RATP / SNCF;0;1;1;6;METRO 1 / RER A / RER E / TRAIN L / TRAIN U / TRAM 2
LA DÉFENSE;JOHV;22H-23H;22;48.89218707644951;2.237018056395014;1.55;METRO 1 / RER A / RER E / TRAIN L / TRAIN U / TRAM 2;METRO / RER / TRAIN / TRAMWAY;RATP / SNCF;0;1;1;6;METRO 1 / RER A / RER E / TRAIN L / TRAIN U / TRAM 2
LA DÉFENSE;JOHV;8H-9H;8;48.89218707644951;2.237018056395014;5.79;METRO 1 / RER A / RER E / TRAIN L / TRAIN U / TRAM 2;METRO / RER / TRAIN / TRAMWAY;RATP / SNCF;0;1;1;6;METRO 1 / RER A / RER E / TRAIN L / TRAIN U / TRAM 2
LA DÉFENSE;JOVS;10H-11H;10;48.89218707644951;2.237018056395014;2.21;METRO 1 / RER A / RER E / TRAIN L / TRAIN U / TRAM 2;METRO / RER / TRAIN / TRAMWAY;RATP / SNCF;0;1;1;6;METRO 1 / RER A / RER E / TRAIN L / TRAIN U / TRAM 2
LA DÉFENSE;JOVS;19H-20H;19;48.89218707644951;2.237018056395014;10.22;METRO 1 / RER A / RER E / TRAIN L / TRAIN U / TRAM 2;METRO / RER / TRAIN / TRAMWAY;RATP / SNCF;0;1;1;6;METRO 1 / RER A / RER E / TRAIN L / TRAIN U / TRAM 2
LA DÉFENSE;JOVS;20H-21H;20;48.89218707644951;2.237018056395014;5.25;METRO 1 / RER A / RER E / TRAIN L / TRAIN U / TRAM 2;METRO / RER / TRAIN / TRAMWAY;RATP / SNCF;0;1;1;6;METRO 1 / RER A / RER E / TRAIN L / TRAIN U / TRAM 2
LA DÉFENSE;JOVS;6H-7H;6;48.89218707644951;2.237018056395014;2.08;METRO 1 / RER A / RER E / TRAIN L / TRAIN U / TRAM 2;METRO / RER / TRAIN / TRAMWAY;RATP / SNCF;0;1;1;6;METRO 1 / RER A / RER E / TRAIN L / TRAIN U / TRAM 2
LA DÉFENSE;JOVS;7H-8H;7;48.89218707644951;2.237018056395014;3.82;METRO 1 / RER A / RER E / TRAIN L / TRAIN U / TRAM 2;METRO / RER / TRAIN / TRAMWAY;RATP / SNCF;0;1;1;6;METRO 1 / RER A / RER E / TRAIN L / TRAIN U / TRAM 2
LA DÉFENSE;JOVS;8H-9H;8;48.89218707644951;2.237018056395014;4.84;METRO 1 / RER A / RER E / TRAIN L / TRAIN U / TRAM 2;METRO / RER / TRAIN / TRAMWAY;RATP / SNCF;0;1;1;6;METRO 1 / RER A / RER E / TRAIN L / TRAIN U / TRAM 2
LA DÉFENSE;JOVS;9H-10H;9;48.89218707644951;2.237018056395014;3.23;METRO 1 / RER A / RER E / TRAIN L / TRAIN U / TRAM 2;METRO / RER / TRAIN / TRAMWAY;RATP / SNCF;0;1;1;6;METRO 1 / RER A / RER E / TRAIN L / TRAIN U / TRAM 2
LA DÉFENSE;SAHV;10H-11H;10;48.89218707644951;2.237018056395014;2.99;METRO 1 / RER A / RER E / TRAIN L / TRAIN U / TRAM 2;METRO / RER / TRAIN / TRAMWAY;RATP / SNCF;0;1;1;6;METRO 1 / RER A / RER E / TRAIN L / TRAIN U / TRAM 2
LA DÉFENSE;SAHV;11H-12H;11;48.89218707644951;2.237018056395014;3.97;METRO 1 / RER A / RER E / TRAIN L / TRAIN U / TRAM 2;METRO / RER / TRAIN / TRAMWAY;RATP / SNCF;0;1;1;6;METRO 1 / RER A / RER E / TRAIN L / TRAIN U / TRAM 2
LA DÉFENSE;SAHV;16H-17H;16;48.89218707644951;2.237018056395014;8.41;METRO 1 / RER A / RER E / TRAIN L / TRAIN U / TRAM 2;METRO / RER / TRAIN / TRAMWAY;RATP / SNCF;0;1;1;6;METRO 1 / RER A / RER E / TRAIN L / TRAIN U / TRAM 2
LA DÉFENSE;SAHV;19H-20H;19;48.89218707644951;2.237018056395014;9.49;METRO 1 / RER A / RER E / TRAIN L / TRAIN U / TRAM 2;METRO / RER / TRAIN / TRAMWAY;RATP / SNCF;0;1;1;6;METRO 1 / RER A / RER E / TRAIN L / TRAIN U / TRAM 2
LA DÉFENSE;SAHV;20H-21H;20;48.89218707644951;2.237018056395014;6.8;METRO 1 / RER A / RER E / TRAIN L / TRAIN U / TRAM 2;METRO / RER / TRAIN / TRAMWAY;RATP / SNCF;0;1;1;6;METRO 1 / RER A / RER E / TRAIN L / TRAIN U / TRAM 2
LA DÉFENSE;SAHV;22H-23H;22;48.89218707644951;2.237018056395014;3.38;METRO 1 / RER A / RER E / TRAIN L / TRAIN U / TRAM 2;METRO / RER / TRAIN / TRAMWAY;RATP / SNCF;0;1;1;6;METRO 1 / RER A / RER E / TRAIN L / TRAIN U / TRAM 2
LA DÉFENSE;SAHV;5H-6H;5;48.89218707644951;2.237018056395014;0.36;METRO 1 / RER A / RER E / TRAIN L / TRAIN U / TRAM 2;METRO / RER / TRAIN / TRAMWAY;RATP / SNCF;0;1;1;6;METRO 1 / RER A / RER E / TRAIN L / TRAIN U / TRAM 2
LA DÉFENSE;SAVS;12H-13H;12;48.89218707644951;2.237018056395014;5.1;METRO 1 / RER A / RER E / TRAIN L / TRAIN U / TRAM 2;METRO / RER / TRAIN / TRAMWAY;RATP / SNCF;0;1;1;6;METRO 1 / RER A / RER E / TRAIN L / TRAIN U / TRAM 2
LA DÉFENSE;SAVS;17H-18H;17;48.89218707644951;2.237018056395014;10.66;METRO 1 / RER A / RER E / TRAIN L / TRAIN U / TRAM 2;METRO / RER / TRAIN / TRAMWAY;RATP / SNCF;0;1;1;6;METRO 1 / RER A / RER E / TRAIN L / TRAIN U / TRAM 2
LA DÉFENSE;SAVS;22H-23H;22;48.89218707644951;2.237018056395014;3.19;METRO 1 / RER A / RER E / TRAIN L / TRAIN U / TRAM 2;METRO / RER / TRAIN / TRAMWAY;RATP / SNCF;0;1;1;6;METRO 1 / RER A / RER E / TRAIN L / TRAIN U / TRAM 2
LA FRETTE-MONTIGNY;DIJFP;0H-1H;0;48.979887167643504;2.1803421469117485;0.12;TRAIN J;TRAIN;SNCF;0;1;0;1;TRAIN J
LA FRETTE-MONTIGNY;DIJFP;12H-13H;12;48.979887167643504;2.1803421469117485;7.49;TRAIN J;TRAIN;SNCF;0;1;0;1;TRAIN J
LA FRETTE-MONTIGNY;DIJFP;13H-14H;13;48.979887167643504;2.1803421469117485;8.42;TRAIN J;TRAIN;SNCF;0;1;0;1;TRAIN J
LA FRETTE-MONTIGNY;DIJFP;16H-17H;16;48.979887167643504;2.1803421469117485;7.02;TRAIN J;TRAIN;SNCF;0;1;0;1;TRAIN J
LA FRETTE-MONTIGNY;DIJFP;22H-23H;22;48.979887167643504;2.1803421469117485;0.79;TRAIN J;TRAIN;SNCF;0;1;0;1;TRAIN J
LA FRETTE-MONTIGNY;DIJFP;9H-10H;9;48.979887167643504;2.1803421469117485;7.59;TRAIN J;TRAIN;SNCF;0;1;0;1;TRAIN J
LA FRETTE-MONTIGNY;JOHV;0H-1H;0;48.979887167643504;2.1803421469117485;0.04;TRAIN J;TRAIN;SNCF;0;1;0;1;TRAIN J
LA FRETTE-MONTIGNY;JOHV;11H-12H;11;48.979887167643504;2.1803421469117485;3.88;TRAIN J;TRAIN;SNCF;0;1;0;1;TRAIN J
LA FRETTE-MONTIGNY;JOHV;12H-13H;12;48.979887167643504;2.1803421469117485;3.8;TRAIN J;TRAIN;SNCF;0;1;0;1;TRAIN J
LA FRETTE-MONTIGNY;JOHV;16H-17H;16;48.979887167643504;2.1803421469117485;3.58;TRAIN J;TRAIN;SNCF;0;1;0;1;TRAIN J
LA FRETTE-MONTIGNY;JOHV;17H-18H;17;48.979887167643504;2.1803421469117485;3.8;TRAIN J;TRAIN;SNCF;0;1;0;1;TRAIN J
LA FRETTE-MONTIGNY;JOHV;18H-19H;18;48.979887167643504;2.1803421469117485;2.38;TRAIN J;TRAIN;SNCF;0;1;0;1;TRAIN J
LA FRETTE-MONTIGNY;JOHV;1H-2H;1;48.979887167643504;2.1803421469117485;0.0;TRAIN J;TRAIN;SNCF;0;1;0;1;TRAIN J
LA FRETTE-MONTIGNY;JOHV;7H-8H;7;48.979887167643504;2.1803421469117485;24.97;TRAIN J;TRAIN;SNCF;0;1;0;1;TRAIN J
LA FRETTE-MONTIGNY;JOVS;10H-11H;10;48.979887167643504;2.1803421469117485;6.17;TRAIN J;TRAIN;SNCF;0;1;0;1;TRAIN J
LA FRETTE-MONTIGNY;SAHV;21H-22H;21;48.979887167643504;2.1803421469117485;0.88;TRAIN J;TRAIN;SNCF;0;1;0;1;TRAIN J
LA FRETTE-MONTIGNY;SAVS;10H-11H;10;48.979887167643504;2.1803421469117485;7.83;TRAIN J;TRAIN;SNCF;0;1;0;1;TRAIN J
LA FRETTE-MONTIGNY;SAVS;12H-13H;12;48.979887167643504;2.1803421469117485;7.65;TRAIN J;TRAIN;SNCF;0;1;0;1;TRAIN J
LA FRETTE-MONTIGNY;SAVS;19H-20H;19;48.979887167643504;2.1803421469117485;3.29;TRAIN J;TRAIN;SNCF;0;1;0;1;TRAIN J
LA FRETTE-MONTIGNY;SAVS;8H-9H;8;48.979887167643504;2.1803421469117485;5.19;TRAIN J;TRAIN;SNCF;0;1;0;1;TRAIN J
LA GARENNE-COLOMBES;DIJFP;18H-19H;18;48.90963293312602;2.2396841171276165;7.19;TRAIN L;TRAIN;SNCF;0;1;0;1;TRAIN L
LA GARENNE-COLOMBES;DIJFP;22H-23H;22;48.90963293312602;2.2396841171276165;1.41;TRAIN L;TRAIN;SNCF;0;1;0;1;TRAIN L
LA GARENNE-COLOMBES;DIJFP;5H-6H;5;48.90963293312602;2.2396841171276165;0.99;TRAIN L;TRAIN;SNCF;0;1;0;1;TRAIN L
LA GARENNE-COLOMBES;DIJFP;8H-9H;8;48.90963293312602;2.2396841171276165;2.92;TRAIN L;TRAIN;SNCF;0;1;0;1;TRAIN L
LA GARENNE-COLOMBES;DIJFP;9H-10H;9;48.90963293312602;2.2396841171276165;5.11;TRAIN L;TRAIN;SNCF;0;1;0;1;TRAIN L
LA GARENNE-COLOMBES;JOHV;0H-1H;0;48.90963293312602;2.2396841171276165;0.21;TRAIN L;TRAIN;SNCF;0;1;0;1;TRAIN L
LA GARENNE-COLOMBES;JOHV;10H-11H;10;48.90963293312602;2.2396841171276165;3.76;TRAIN L;TRAIN;SNCF;0;1;0;1;TRAIN L
LA GARENNE-COLOMBES;JOHV;11H-12H;11;48.90963293312602;2.2396841171276165;3.44;TRAIN L;TRAIN;SNCF;0;1;0;1;TRAIN L
LA GARENNE-COLOMBES;JOHV;17H-18H;17;48.90963293312602;2.2396841171276165;10.88;TRAIN L;TRAIN;SNCF;0;1;0;1;TRAIN L
LA GARENNE-COLOMBES;JOHV;18H-19H;18;48.90963293312602;2.2396841171276165;10.4;TRAIN L;TRAIN;SNCF;0;1;0;1;TRAIN L
LA GARENNE-COLOMBES;JOHV;23H-0H;23;48.90963293312602;2.2396841171276165;0.54;TRAIN L;TRAIN;SNCF;0;1;0;1;TRAIN L
LA GARENNE-COLOMBES;JOHV;4H-5H;4;48.90963293312602;2.2396841171276165;0.06;TRAIN L;TRAIN;SNCF;0;1;0;1;TRAIN L
LA GARENNE-COLOMBES;JOVS;0H-1H;0;48.90963293312602;2.2396841171276165;0.44;TRAIN L;TRAIN;SNCF;0;1;0;1;TRAIN L
LA GARENNE-COLOMBES;JOVS;12H-13H;12;48.90963293312602;2.2396841171276165;4.69;TRAIN L;TRAIN;SNCF;0;1;0;1;TRAIN L
LA GARENNE-COLOMBES;JOVS;13H-14H;13;48.90963293312602;2.2396841171276165;4.86;TRAIN L;TRAIN;SNCF;0;1;0;1;TRAIN L
LA GARENNE-COLOMBES;JOVS;18H-19H;18;48.90963293312602;2.2396841171276165;10.19;TRAIN L;TRAIN;SNCF;0;1;0;1;TRAIN L
LA GARENNE-COLOMBES;JOVS;20H-21H;20;48.90963293312602;2.2396841171276165;2.28;TRAIN L;TRAIN;SNCF;0;1;0;1;TRAIN L
LA GARENNE-COLOMBES;JOVS;9H-10H;9;48.90963293312602;2.2396841171276165;8.26;TRAIN L;TRAIN;SNCF;0;1;0;1;TRAIN L
LA GARENNE-COLOMBES;SAHV;1H-2H;1;48.90963293312602;2.2396841171276165;0.07;TRAIN L;TRAIN;SNCF;0;1;0;1;TRAIN L
LA GARENNE-COLOMBES;SAHV;20H-21H;20;48.90963293312602;2.2396841171276165;3.77;TRAIN L;TRAIN;SNCF;0;1;0;1;TRAIN L
LA GARENNE-COLOMBES;SAVS;15H-16H;15;48.90963293312602;2.2396841171276165;8.0;TRAIN L;TRAIN;SNCF;0;1;0;1;TRAIN L
LA GARENNE-COLOMBES;SAVS;1H-2H;1;48.90963293312602;2.2396841171276165;0.07;TRAIN L;TRAIN;SNCF;0;1;0;1;TRAIN L
LE STADE;DIJFP;16H-17H;16;48.931903495003134;2.260965473528721;8.94;TRAIN J;TRAIN;SNCF;0;1;0;1;TRAIN J
LE STADE;DIJFP;20H-21H;20;48.931903495003134;2.260965473528721;2.53;TRAIN J;TRAIN;SNCF;0;1;0;1;TRAIN J
LE STADE;DIJFP;23H-0H;23;48.931903495003134;2.260965473528721;0.53;TRAIN J;TRAIN;SNCF;0;1;0;1;TRAIN J
LE STADE;DIJFP;4H-5H;4;48.931903495003134;2.260965473528721;0.23;TRAIN J;TRAIN;SNCF;0;1;0;1;TRAIN J
LE STADE;DIJFP;5H-6H;5;48.931903495003134;2.260965473528721;1.09;TRAIN J;TRAIN;SNCF;0;1;0;1;TRAIN J
LE STADE;DIJFP;6H-7H;6;48.931903495003134;2.260965473528721;1.62;TRAIN J;TRAIN;SNCF;0;1;0;1;TRAIN J
LE STADE;JOHV;11H-12H;11;48.931903495003134;2.260965473528721;3.61;TRAIN J;TRAIN;SNCF;0;1;0;1;TRAIN J
LE STADE;JOHV;23H-0H;23;48.931903495003134;2.260965473528721;0.26;TRAIN J;TRAIN;SNCF;0;1;0;1;TRAIN J
LE STADE;JOHV;2H-3H;2;48.931903495003134;2.260965473528721;0.0;TRAIN J;TRAIN;SNCF;0;1;0;1;TRAIN J
LE STADE;JOHV;6H-7H;6;48.931903495003134;2.260965473528721;4.29;TRAIN J;TRAIN;SNCF;0;1;0;1;TRAIN J
LE STADE;JOVS;11H-12H;11;48.931903495003134;2.260965473528721;5.01;TRAIN J;TRAIN;SNCF;0;1;0;1;TRAIN J
LE STADE;JOVS;5H-6H;5;48.931903495003134;2.260965473528721;2.06;TRAIN J;TRAIN;SNCF;0;1;0;1;TRAIN J
LE STADE;JOVS;8H-9H;8;48.931903495003134;2.260965473528721;14.72;TRAIN J;TRAIN;SNCF;0;1;0;1;TRAIN J
LE STADE;SAHV;10H-11H;10;48.931903495003134;2.260965473528721;6.58;TRAIN J;TRAIN;SNCF;0;1;0;1;TRAIN J
LE STADE;SAHV;12H-13H;12;48.931903495003134;2.260965473528721;7.01;TRAIN J;TRAIN;SNCF;0;1;0;1;TRAIN J
LE STADE;SAVS;11H-12H;11;48.931903495003134;2.260965473528721;8.15;TRAIN J;TRAIN;SNCF;0;1;0;1;TRAIN J
LE STADE;SAVS;14H-15H;14;48.931903495003134;2.260965473528721;8.65;TRAIN J;TRAIN;SNCF;0;1;0;1;TRAIN J
LE STADE;SAVS;21H-22H;21;48.931903495003134;2.260965473528721;2.32;TRAIN J;TRAIN;SNCF;0;1;0;1;TRAIN J
LE STADE;SAVS;23H-0H;23;48.931903495003134;2.260965473528721;0.94;TRAIN J;TRAIN;SNCF;0;1;0;1;TRAIN J
LE VAL D'OR;DIJFP;10H-11H;10;48.85607083754508;2.2166014426812333;7.76;TRAIN L;TRAIN;SNCF;0;1;0;1;TRAIN L
LE VAL D'OR;DIJFP;15H-16H;15;48.85607083754508;2.2166014426812333;9.69;TRAIN L;TRAIN;SNCF;0;1;0;1;TRAIN L
LE VAL D'OR;DIJFP;1H-2H;1;48.85607083754508;2.2166014426812333;0.01;TRAIN L;TRAIN;SNCF;0;1;0;1;TRAIN L
LE VAL D'OR;DIJFP;21H-22H;21;48.85607083754508;2.2166014426812333;1.34;TRAIN L;TRAIN;SNCF;0;1;0;1;TRAIN L
LE VAL D'OR;DIJFP;7H-8H;7;48.85607083754508;2.2166014426812333;2.02;TRAIN L;TRAIN;SNCF;0;1;0;1;TRAIN L
LE VAL D'OR;DIJFP;8H-9H;8;48.85607083754508;2.2166014426812333;3.61;TRAIN L;TRAIN;SNCF;0;1;0;1;TRAIN L
LE VAL D'OR;JOHV;11H-12H;11;48.85607083754508;2.2166014426812333;4.03;TRAIN L;TRAIN;SNCF;0;1;0;1;TRAIN L
LE VAL D'OR;JOHV;12H-13H;12;48.85607083754508;2.2166014426812333;4.04;TRAIN L;TRAIN;SNCF;0;1;0;1;TRAIN L
LE VAL D'OR;JOHV;1H-2H;1;48.85607083754508;2.2166014426812333;0.02;TRAIN L;TRAIN;SNCF;0;1;0;1;TRAIN L
LE VAL D'OR;JOHV;8H-9H;8;48.85607083754508;2.2166014426812333;23.4;TRAIN L;TRAIN;SNCF;0;1;0;1;TRAIN L
LE VAL D'OR;JOVS;14H-15H;14;48.85607083754508;2.2166014426812333;5.15;TRAIN L;TRAIN;SNCF;0;1;0;1;TRAIN L
LE VAL D'OR;JOVS;17H-18H;17;48.85607083754508;2.2166014426812333;7.83;TRAIN L;TRAIN;SNCF;0;1;0;1;TRAIN L
LE VAL D'OR;JOVS;9H-10H;9;48.85607083754508;2.2166014426812333;8.94;TRAIN L;TRAIN;SNCF;0;1;0;1;TRAIN L
LE VAL D'OR;SAHV;10H-11H;10;48.85607083754508;2.2166014426812333;7.45;TRAIN L;TRAIN;SNCF;0;1;0;1;TRAIN L
LE VAL D'OR;SAHV;22H-23H;22;48.85607083754508;2.2166014426812333;1.29;TRAIN L;TRAIN;SNCF;0;1;0;1;TRAIN L
LE VAL D'OR;SAVS;10H-11H;10;48.85607083754508;2.2166014426812333;7.56;TRAIN L;TRAIN;SNCF;0;1;0;1;TRAIN L
LE VAL D'OR;SAVS;13H-14H;13;48.85607083754508;2.2166014426812333;8.29;TRAIN L;TRAIN;SNCF;0;1;0;1;TRAIN L
